CLAVE,CLAVE ALTERNA,DESCRIPCION,SERVICIO (S/N),INV_MIN,INV_MAX,PRECIO COMPRA,PRECIO 1,PRECIO 2,MAYOREO 2,PRECIO 3,MAYOREO 3,PRECIO 4,MAYOREO 4,EXIST.,PESO,CARACTERISTICAS,DEPARTAMENTO,CATEGORIA,RECETA (S/N),GRANEL (S/N),IMPUESTO (S/N),IMP IEPS 8(S/N),IMP IEPS 30(S/N),IMP ISR 1.25(S/N),IMP IEPS 28.52(S/N),IMP IVA(S/N),IMP Imp.Loc.Tra.IE 4.5(S/N),IMP IEPS 26.55(S/N),IMP IEPS 6(S/N),IMP ISR 1.25(S/N),IMP IVA(S/N)
567239 WOONKIE,,QUESO MENONITA 1.1 KG LACTEOS MENONITAS,false,0,0,193.340,212.674000,222.341000,0.000,208.807200,0.000,0.000000,0.000,-11.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
4631,,CUBETA DE RESISTOL 850,false,0,0,1758.540,1934.394000,2022.321000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4632,,FLECHA DE RES KG,false,0,0,174.012,209.000000,218.500000,0.000,0.000000,0.000,0.000000,0.000,0.0400,0.0000,,SIN DEFINIR,SIN DEFINIR,N,S,N,N,N,N,N,N,N,N,N,N,N
81754300,,AJO CON PIMIENTO Y PIMIENTA 623 G MCCORMICK,false,0,0,224.030,246.433000,257.634500,0.000,241.952400,0.000,0.000000,0.000,19.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
4634,,GELATINA GARI SABOR NARANJA 120 GR,false,0,0,12.500,13.750000,14.375000,0.000,0.000000,0.000,0.000000,0.000,-50.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
4635,,GELATINA DGARI SABOR LIMON 120 GR,false,0,0,11.687,12.855260,13.439590,0.000,0.000000,0.000,0.000000,0.000,-169.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
4636,,GELATINA GARI SABOR UVA 120 GR,false,0,0,13.500,14.850000,15.525000,0.000,0.000000,0.000,0.000000,0.000,16.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
750100261522,4637,QUESO CREMA PHILADELPHIA 1.9K,false,0,0,386.690,425.359000,444.693500,0.000,0.000000,0.000,0.000000,0.000,-21.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
4638,,ROSCAS MEDIANAS PHILADELPHIA PZA,false,0,0,300.000,330.000000,345.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
4639,,ROSCAS GRANDES PHILADELPHIA PZA,false,0,0,400.000,440.000000,460.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
4640,,CUERDA D/ARRANQUE (4.5MM) 61MT 760,false,0,0,18.240,20.064000,20.976000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4641,,CUERDA D/ARRANQUE 5.00MM 61,false,0,0,16.763,18.439300,19.277450,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4642,,MAGICOLOR AMARILLO LIMON 19 LT,false,0,0,1289.050,1492.590000,1560.435000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4643,,CINTA MASKING D/ CARA 48X50,false,0,0,126.950,139.645000,145.992500,0.000,0.000000,0.000,0.000000,0.000,180.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4644,,DESPACHADOR P/BAÑO HB-5523,false,0,0,180.170,221.892000,231.978000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4645,,PASTILLA PARA BAÑO HARPIC AZUL 5,false,0,0,44.830,49.313000,51.554500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
658480001507/4646,,TOSTADAS HORNEADAS CLASICAS SANISSIMO 216GR,false,0,0,29.160,32.076000,33.534000,0.000,0.000000,0.000,0.000000,0.000,42.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
4647,,CHALECO DE SEGURIDAD CON BOLSA PZA,false,0,0,133.620,146.987500,153.668750,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4649,,BOTAS JARDINERAS #27,false,0,0,149.520,164.472000,171.948000,0.000,0.000000,0.000,0.000000,0.000,1.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4648,,TOCINO PANCETA,false,0,0,130.000,143.000000,149.500000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,S,N,N,N,N,N,N,N,N,N,N,N
4650,,BOTAS JARDINERAS #28,false,0,0,209.740,230.714000,241.201000,0.000,0.000000,0.000,0.000000,0.000,3.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4651,,CASCO BATERIA REIDEN,false,0,0,288.000,316.800000,331.200000,0.000,0.000000,0.000,0.000000,0.000,1.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4652,,"CINTA LARGA, CARCASA PLASTICA 50 M",false,0,0,387.060,425.766000,445.119000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4653,,LINTERNA RECARGABLE DE 5 LEDS,false,0,0,49.140,54.054000,56.511000,0.000,0.000000,0.000,0.000000,0.000,9.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4654,,FLEXOMETRO INDUSTRIAL,false,0,0,243.100,267.410000,279.565000,0.000,0.000000,0.000,0.000000,0.000,1.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4655,,BARRERA HEXAGONAL,false,0,0,558.711,698.500000,730.250000,0.000,0.000000,0.000,0.000000,0.000,6.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4656,,ZAPATO CON CASCO #28 NEGRO,false,0,0,495.680,545.248000,570.032000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4657,,ZAPATOS CON CASCO #27 NEGRO,false,0,0,495.680,545.248000,570.032000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4658,,"BATIDOR GLOBO/FRANCES 22""/55 CM",false,0,0,159.483,175.431300,183.405450,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4659,,PINZA INOX 24 CM,false,0,0,47.414,52.155400,54.526100,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4660,,"TRAMONTINA CUCHILLO CHEF 10"" AZUL",false,0,0,405.388,469.396400,490.732600,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4661,,"TRAMONTINA CUCHILLO CHEF 10"" AMARILLO",false,0,0,426.724,469.396400,490.732600,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4662,,"TRAMONTINA CUCHILLO CHEF 10"" VERDE",false,0,0,426.724,469.396400,490.732600,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4663,,"TRAMONTINA CUCHILLO CHEF 10"" ROJO",false,0,0,426.724,469.396400,490.732600,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4664,,CUCHARA INOX 40 CM,false,0,0,73.276,80.603600,84.267400,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4665,,"BONNE CUCHARA INOX 13""",false,0,0,38.793,42.672300,44.611950,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4666,,PORCIONADOR INOX 08 OZ,false,0,0,68.966,75.862600,79.310900,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4667,,"CALEDONIA HACHUELA 6""",false,0,0,311.207,360.344600,376.723900,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4668,,VOLTEADOR INOX 59 X 12 CM,false,0,0,64.655,71.120500,74.353250,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4669,,VOLTEADOR INOX 41 X 08 CM,false,0,0,45.260,49.786000,52.049000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4670,,"COLADOR CHINO 10""",false,0,0,556.035,611.638500,639.440250,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4671,,CUCHARON INOX 10 CM,false,0,0,64.655,71.120500,74.353250,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4672,,CUCHARON INOX 12 CM,false,0,0,73.276,80.603600,84.267400,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4673,,"INSERTO INOX ENTERO 2.5"" PERFORADO",false,0,0,314.655,346.120500,361.853250,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4674,,CHAROLA ALUMINIO 45 X 65 CM C.20,false,0,0,18.833,25.300000,26.450000,0.000,0.000000,0.000,0.000000,0.000,-40.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4675,,JARRA MEDIDORA POLI ECO 2 L,false,0,0,159.483,175.431300,183.405450,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4676,,BUDINERA INOX 40 X 13 CM /17L,false,0,0,1422.414,1564.655400,1635.776100,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4677,,PAELLERA INOX 57 X 8 CM,false,0,0,1344.828,1479.310800,1546.552200,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4678,,BUDINERA INOX 30 X 13 CM /6.5 L,false,0,0,745.690,820.259000,1908.966400,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4679,,AIA JARRA INOX C/RETEN 1.5 L,false,0,0,409.483,450.431300,470.905450,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4680,,TE NESTEA NEGRO LIMON SOBRE 25 GR,false,0,0,63.950,7.034500,7.354250,0.000,0.000000,0.000,0.000000,0.000,-40.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
2640027,,MARCADOR PARA MAGISTRAL CLASICO AZUL,false,0,0,19.830,21.813000,22.804500,0.000,21.416400,0.000,0.000000,0.000,-2.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4682,,SOBRE BOLSA OFICIO GOLDEN 50PZ,false,0,0,183.620,201.982000,211.163000,0.000,0.000000,0.000,0.000000,0.000,12.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4683,,Servilletas Regio Hogar,false,0,0,43.106,47.410000,49.565000,0.000,0.000000,0.000,0.000000,0.000,20.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4684,,Microfibra Auto Drive de 40 x 40 cm Varios Colores 1 Pieza,false,0,0,14.660,16.126000,16.859000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4685,,ADEREZO MCCORMICK C/CHILE JALAPEÑO 335 GR,false,0,0,38.621,43.230000,45.195000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
4686,,VELADORA AROMATICA SILVESTRE/MORA RADIANTE 96G,false,0,0,86.609,96.723000,101.119500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4687,,PATIN TRASPALETA 2 TONELADAS. RUEDAS,false,0,0,7164.650,7881.115000,8239.347500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4688,,PATIN TRASPALETA 2.5 TONELADAS. RUEDAS,false,0,0,7922.410,8714.651000,9110.771500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4689,,PATIN TRASPALETA 3 TONELADAS. RUEDAS,false,0,0,8347.700,9182.470000,9599.855000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4690,,BASCULA PLEGABLE  DE PLATAFORMA CAPACIDAD 200KG,false,0,0,2424.166,2801.326000,2928.659000,0.000,0.000000,0.000,0.000000,0.000,1.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4691,,BASCULA PEGLABLE DE PLATAFORMA CAPACIDAD 100KG HGO,false,0,0,1681.030,1849.133000,1933.184500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4692,,BASCULA CAPACIDAD 40KG ELECTRICA MULTIFUNCIONES C/TORRETA HGO,false,0,0,1163.790,1280.169000,1338.358500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4693,,BASCULA ELECTRONICA MULTIFUNCIONES CAPACIDAD 40KG,false,0,0,1543.190,1558.621900,1774.668500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4694,,COLCHON KUMULUS H2 GAVIOTA IND 16C HGO,false,0,0,2241.380,2465.518000,2577.587000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4695,,LAVADORA MIRAGE AUT. 17K DG HGO,false,0,0,5534.480,6087.928000,6364.652000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4696,,HA BA PELADA HGO,false,0,0,65.000,71.500000,74.750000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,S,N,N,N,N,N,N,N,N,N,N,N
4697,,CAJA USO RUDO 102/27 GAL NEGRA/AM HGO,false,0,0,223.276,270.259000,282.543500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4698,,MESA PLEGABLE BLANCA HDX 1.82M HGO,false,0,0,2644.800,2909.280000,3041.520000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4699,,MESA HGO,false,0,0,881.020,969.122000,1013.173000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4700,,CAJA RUDO HGO,false,0,0,298.970,328.867000,343.815500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4701,,HORNO MO WINIA/DAEWOO 1.1 HGO,false,0,0,1827.580,2010.338000,2101.717000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4702,,HIEL 120QTS HGO,false,0,0,2556.620,2812.282000,2863.414400,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4703,,PATIN TRANSPALETA 2.5 TON HGO,false,0,0,7922.410,8714.651000,9110.771500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4704,,PATIN TRASPATALETA 3 TON HGO,false,0,0,7922.410,8714.651000,9110.771500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4705,,JAMAICA BUENO A GRANEL,false,0,0,2010.000,192.500000,201.250000,0.000,0.000000,0.000,0.000000,0.000,-15.2500,0.0000,,SIN DEFINIR,SIN DEFINIR,N,S,N,N,N,N,N,N,N,N,N,N,N
4706,,ALUMINIO MEGALUM 50MTS,false,0,0,70.690,77.759000,81.293500,0.000,0.000000,0.000,0.000000,0.000,-9.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4707,,AMARANTO ORGANICO AIRES DEL CAMPO 250GR,false,0,0,59.978,67.100000,70.150000,0.000,0.000000,0.000,0.000000,0.000,2.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
7501008057346/4708,,CEREAL KELLOGG´S ZUCARITAS 620G,false,0,0,68.000,74.800000,78.200000,0.000,0.000000,0.000,0.000000,0.000,-15.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
4709,,CAJA PACIFIC #10 PRA035,false,0,0,95.380,104.918000,109.687000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4710,,CAJA MULTIUSOS 10LTS 37053C,false,0,0,104.800,115.280000,120.520000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4711,,TAZON CEREAL 500CC BLANCO MADRILENA,false,0,0,36.727,40.399700,42.236050,0.000,0.000000,0.000,0.000000,0.000,-10.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4712,,PLATO SOPERO 21CM MADRILENA,false,0,0,31.767,34.936000,36.524000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4713,,PLATO TRINCHE 27CM MADRILENA,false,0,0,44.750,51.462500,51.462500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4715,,JARRA JUMBO 5LTS,false,0,0,53.232,58.555200,61.216800,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4714,,COLADOR PZA,false,0,0,26.720,29.392000,30.728000,0.000,0.000000,0.000,0.000000,0.000,-2.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4716,,CUCHARA SOPERA FLORES 1.0MM,false,0,0,1.920,2.111690,2.207680,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4717,,CUCHARA SOPERA MODERNE VIBRADO 1.9MM,false,0,0,10.189,11.207900,11.717350,0.000,0.000000,0.000,0.000000,0.000,-32.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4718,,TENEDOR MODERNE VIBRADO,false,0,0,10.530,11.583000,12.109500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4719,,CUCHILLO MODERNE VIBRADO 3.05MM,false,0,0,14.530,15.983000,16.709500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4720,,BONNE VASO POLI 16 oz,false,0,0,19.820,21.802000,22.793000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4721,,BONNE EMBUDO PLASTICO 6,false,0,0,34.480,37.928000,39.652000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4722,,TRAMONTINA VOLTEADORA 9X3 LISA,false,0,0,310.340,341.374000,356.891000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4723,,BUDINERA INOX 50X15 CM/25L,false,0,0,2379.310,2617.241000,2736.206500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4724,,INSERTO INOX MEDIO 6,false,0,0,262.930,289.223000,302.369500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4725,,INSERTO INOX TERCIO 6,false,0,0,206.890,227.579000,237.923500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4726,,TAPA INOX TERCIO,false,0,0,86.200,94.820000,99.130000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4727,,Juego de Sartenes Tramontina Potenza Azul con 3 pzas,false,0,0,792.830,969.122000,1013.173000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4728,4728,VASO 14 TIRA C/50 PZA BOSCO,false,0,0,28.450,1.564750,1.635880,0.000,0.000000,0.000,0.000000,0.000,-630.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4729,,BOLSA PIG 50X70 KG,false,0,0,33.621,36.982770,38.663810,0.000,0.000000,0.000,0.000000,0.000,-1.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
7501003301895,4730,AJO EN POLVO MCCORMICK 77 G,false,0,0,41.800,45.980000,48.070000,0.000,0.000000,0.000,0.000000,0.000,-11.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
4731,,Cereal Nestlé corn flakes sin gluten 530 g,false,0,0,40.000,44.000000,46.000000,0.000,0.000000,0.000,0.000000,0.000,-14.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
4732,,Vasos desechables Great Value N° 10 cristal premium 20 pzas,false,0,0,35.340,40.641000,42.408000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4733,,Vasos desechables Great Value N° 7 cristal liso 20 pzas,false,0,0,36.210,39.831000,41.641500,0.000,0.000000,0.000,0.000000,0.000,-13.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4734,,Super Cinta Multiusos Ceys Doble Cara,false,0,0,113.790,125.169000,130.858500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4735,,CARTUCHO DE SILICON TRASPARENTE PEPE,false,0,0,69.883,76.871300,80.365450,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
4738,,CALABACITA ITALIANA KG,false,0,0,29.990,32.989000,34.488500,0.000,0.000000,0.000,0.000000,0.000,613.7500,0.0000,,SIN DEFINIR,SIN DEFINIR,N,S,N,N,N,N,N,N,N,N,N,N,S
